REC,nClicks,Duration,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,Whale,TsTo,Whale,File,Time,Tempo,Rhythm,Clicks,Extra Click,ConstructedString
sw061b001_3872,4,0.936775,0.31885,0.3088333,0.3090917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3943.0902,2,sw061b,3943.0902,3,0,4,0,a4
sw061b001_3872,8,1.4049917,0.4303667,0.373575,0.0996667,0.092925,0.10755,0.1353666,0.1655417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3947.1796,1,sw061b,3947.1796,4,9,8,0,j5
sw061b001_3872,4,0.9093083,0.3069,0.299175,0.3032333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3947.3243,2,sw061b,3947.3243,2,0,4,0,a3
sw061b001_3872,4,0.9059166,0.3030697,0.3019886,0.3008583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3951.5984,2,sw061b,3951.5984,2,0,4,0,a3
sw061b001_3872,18,1.100525,0.0367583,0.0463334,0.0589833,0.0476917,0.0439,0.045825,0.0424083,0.0441083,0.0449,0.0463584,0.0482,0.050275,0.0587167,0.075625,0.1053416,0.1362583,0.1688417,0,0,0,0,0,0,0,0,0,0,0,1,3951.7159,1,sw061b,3951.7159,4,17,18,0,r5
sw061b001_3872,4,0.9170917,0.30975,0.3041167,0.303225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3956.398,2,sw061b,3956.398,2,0,4,0,a3
sw061b001_3872,19,1.2020833,0.0403,0.0467167,0.0488833,0.0473333,0.0434084,0.041125,0.042,0.0387666,0.04255,0.043975,0.04485,0.05305,0.0527334,0.0639166,0.08625,0.1257667,0.16045,0.1800083,0,0,0,0,0,0,0,0,0,0,1,3956.7175,1,sw061b,3956.7175,4,17,19,1,R5
sw061b001_3872,4,0.9617167,0.3241167,0.3219932,0.3156068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3962.9399,2,sw061b,3962.9399,3,0,4,0,a4
sw061b001_3872,18,1.0280501,0.036975,0.036325,0.0450334,0.0421666,0.0449417,0.0444834,0.0419416,0.0417917,0.0481583,0.04105,0.0466,0.051225,0.0537917,0.0633166,0.0837584,0.1224583,0.1840334,0,0,0,0,0,0,0,0,0,0,0,1,3963.3403,1,sw061b,3963.3403,3,17,18,0,r4
sw061b001_3872,19,1.0174417,0.0374667,0.0364333,0.0438417,0.044025,0.0432333,0.0403417,0.0416249,0.0418667,0.0454084,0.0450416,0.045925,0.051825,0.052925,0.0534334,0.0658416,0.0857833,0.0990584,0.1433667,0,0,0,0,0,0,0,0,0,0,1,3966.4483,1,sw061b,3966.4483,3,17,19,0,r4
sw061b001_3872,4,0.9313333,0.322775,0.2983667,0.3101916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3966.6285,2,sw061b,3966.6285,3,0,4,0,a4
sw061b001_3872,4,0.904492,0.316775,0.31605,0.271667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3970.2593,2,sw061b,3970.2593,2,0,4,0,a3
sw061b001_3872,5,0.90795,0.2914584,0.2819166,0.1948917,0.1396833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3970.6129,1,sw061b,3970.6129,2,2,5,0,c3
sw061b001_3872,5,0.8891166,0.275275,0.281875,0.181075,0.1508916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3975.0515,1,sw061b,3975.0515,2,2,5,0,c3
sw061b001_3872,20,1.11755,0.1742167,0.03805,0.0392416,0.0445917,0.041425,0.0429333,0.0444834,0.0456916,0.0447417,0.04715,0.0470333,0.0484084,0.0494083,0.050475,0.0543833,0.0576917,0.0641417,0.07675,0.1067333,0,0,0,0,0,0,0,0,0,2,3978.6087,2,sw061b,3978.6087,4,17,20,0,r5
sw061b001_3872,5,0.8545083,0.2576,0.2821,0.1735667,0.1412416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3979.0454,1,sw061b,3979.0454,2,2,5,0,c3
sw061b001_3872,5,0.8804833,0.2831583,0.286125,0.1752917,0.1359083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3982.8793,1,sw061b,3982.8793,2,2,5,0,c3
sw061b001_3872,5,0.8843917,0.2887917,0.280325,0.1763083,0.1389667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3987.0032,1,sw061b,3987.0032,2,2,5,0,c3
sw061b001_3872,5,0.8801833,0.2689083,0.2808834,0.183125,0.1472666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3990.6406,1,sw061b,3990.6406,2,2,5,0,c3
sw061b001_4333,3,0.3475596,0.2411697,0.1063899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4336.0816,2,sw061b,4336.0816,0,5,3,0,f1
sw061b001_4333,6,0.4051,0.0863083,0.0949667,0.077075,0.0680583,0.0786917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4337.4875,1,sw061b,4337.4875,0,16,6,1,Q1
sw061b001_4333,3,0.2941498,0.1996941,0.0944557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4342.9296,2,sw061b,4342.9296,0,5,3,0,f1
sw061b001_4333,5,0.3193417,0.0962417,0.0917667,0.0678666,0.0634667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4342.9585,1,sw061b,4342.9585,0,2,5,0,c1
sw061b001_4333,3,0.3083409,0.2056125,0.1027284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4347.9465,2,sw061b,4347.9465,0,5,3,0,f1
sw061b001_4333,5,0.3226834,0.1030084,0.0891666,0.0681334,0.062375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4348.5757,1,sw061b,4348.5757,0,2,5,0,c1
sw061b001_4333,6,0.3707417,0.09615,0.0857334,0.0662917,0.0561666,0.0664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4353.3251,1,sw061b,4353.3251,0,16,6,1,Q1
sw061b001_4333,3,0.27962,0.1766914,0.1029286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4353.5827,2,sw061b,4353.5827,0,5,3,0,f1
sw061b001_4333,3,0.2908199,0.179763,0.1110569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4357.729,2,sw061b,4357.729,0,5,3,0,f1
sw061b001_4333,5,0.3498417,0.096725,0.1049084,0.0707583,0.07745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4357.8601,1,sw061b,4357.8601,0,4,5,0,e1
sw061b001_4333,3,0.2928291,0.1805871,0.112242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4362.5235,2,sw061b,4362.5235,0,5,3,0,f1
sw061b001_4333,5,0.4289,0.13765,0.0977834,0.0745583,0.1189083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4367.6731,1,sw061b,4367.6731,0,4,5,0,e1
sw061b001_4333,5,0.3549083,0.0974,0.1032833,0.0728667,0.0813583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4372.9507,1,sw061b,4372.9507,0,4,5,0,e1
sw061b001_4333,5,0.361125,0.1290666,0.0944,0.0670917,0.0705667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4380.1566,1,sw061b,4380.1566,0,2,5,0,c1
sw061b001_4333,5,0.3395083,0.1083916,0.0852667,0.0695833,0.0762667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4384.8758,1,sw061b,4384.8758,0,4,5,0,e1
sw061b001_4333,5,0.38335,0.1224917,0.1001333,0.0728083,0.0879167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4389.419,1,sw061b,4389.419,0,2,5,0,c1
sw061b001_4333,6,0.3901584,0.1143584,0.0797166,0.0674834,0.05885,0.06975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4393.9103,1,sw061b,4393.9103,0,16,6,1,Q1
sw061b001_4333,5,0.4190967,0.1623667,0.0999666,0.0670134,0.08975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4398.5919,1,sw061b,4398.5919,0,2,5,0,c1
sw061b001_4421,7,0.2958,0.0420083,0.0454334,0.0426416,0.049175,0.0519084,0.0646333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4423.7897,2,sw061b,4423.7897,0,8,7,0,i1
sw061b001_4421,7,0.3127083,0.0397833,0.040775,0.0509333,0.0547917,0.0545917,0.0718333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4428.5444,2,sw061b,4428.5444,0,8,7,0,i1
sw061b001_4421,8,0.3373943,0.0363492,0.0396091,0.0415708,0.0447007,0.0484857,0.056682,0.0699968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4438.7236,2,sw061b,4438.7236,0,13,8,1,N1
sw061b001_4461,9,0.3642731,0.0282609,0.0400442,0.0363774,0.0431822,0.045075,0.0514584,0.05015,0.069725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4463.1708,2,sw061b,4463.1708,0,11,9,0,l1
sw061b001_6945,7,1.0480591,0.0081759,0.1814704,0.2677046,0.254029,0.1661088,0.1705704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6945.7537,2,sw061b,6945.7537,3,8,7,0,i4
sw061b001_7071,5,0.7641793,0.2579665,0.2312285,0.1355332,0.1394511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7117.781,2,sw061b,7117.781,2,2,5,0,c3
sw061b001_7071,5,0.7596496,0.2450498,0.1990035,0.1564082,0.1591881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7120.7907,2,sw061b,7120.7907,2,2,5,0,c3
sw061b001_7071,5,0.8047103,0.2432129,0.2259237,0.1661833,0.1693904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7125.8437,2,sw061b,7125.8437,2,2,5,0,c3
sw061b001_7071,5,0.9261698,0.257447,0.2568058,0.205248,0.206669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7128.3216,3,sw061b,7128.3216,2,4,5,0,e3
sw061b001_7071,5,0.7483763,0.2249475,0.1962897,0.1597779,0.1673573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7129.8734,2,sw061b,7129.8734,2,4,5,0,e3
sw061b001_7071,5,0.6816611,0.2275444,0.1777083,0.1426834,0.133725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7134.5869,2,sw061b,7134.5869,2,2,5,0,c3
sw061b001_7071,5,0.9603636,0.1834386,0.2918417,0.23335,0.2517333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7138.684,2,sw061b,7138.684,3,4,5,0,e4
sw061b001_7071,4,0.6386728,0.2044211,0.2059653,0.2282864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7143.7766,2,sw061b,7143.7766,2,0,4,0,a3
sw061b001_7071,5,0.9461832,0.2834246,0.2598309,0.2030226,0.1999051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7148.3051,2,sw061b,7148.3051,3,4,5,0,e4
sw061b001_7071,5,0.8276136,0.2464593,0.2374905,0.1926434,0.1510183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7149.8788,3,sw061b,7149.8788,2,2,5,0,c3
sw061b001_7071,5,0.8057931,0.2261971,0.2512972,0.1634229,0.1648759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7155.6178,2,sw061b,7155.6178,2,2,5,0,c3
sw061b001_7071,5,0.8960667,0.298254,0.2516767,0.1714774,0.1746586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7157.7214,3,sw061b,7157.7214,2,2,5,0,c3
sw061b001_7071,5,0.7146136,0.2024618,0.2142274,0.1399735,0.1579455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7168.6108,2,sw061b,7168.6108,2,4,5,0,e3
sw061b001_7071,6,0.7170608,0.1581534,0.176001,0.1576867,0.1218183,0.1034014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7170.7012,3,sw061b,7170.7012,2,16,6,1,Q3
sw061b001_7071,5,0.8364572,0.2197439,0.231049,0.1587755,0.2268888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7175.0345,2,sw061b,7175.0345,2,4,5,0,e3
sw061b001_7071,5,0.7312588,0.1803571,0.1331488,0.2492726,0.1684803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7176.3564,3,sw061b,7176.3564,2,4,5,0,e3
sw061b001_7071,6,1.040589,0.2676618,0.3324356,0.1643583,0.1349155,0.1412178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7176.4674,1,sw061b,7176.4674,3,16,6,0,q4
sw061b001_7071,6,1.2605093,0.335915,0.3753088,0.1832809,0.1638454,0.2021592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7180.2513,1,sw061b,7180.2513,4,16,6,0,q5
sw061b001_7071,5,0.7700268,0.1711191,0.2787477,0.1592804,0.1608796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7181.3096,2,sw061b,7181.3096,2,4,5,0,e3
sw061b001_7071,5,0.8633918,0.2385235,0.2890165,0.1767004,0.1591514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7182.5412,1,sw061b,7182.5412,2,2,5,0,c3
sw061b001_7071,5,0.5234243,0.1377896,0.1310748,0.1211335,0.1334264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7182.7559,2,sw061b,7182.7559,1,4,5,0,e2
sw061b001_7071,5,0.6941789,0.2865454,0.1002377,0.1258569,0.1815389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7183.708524,1,sw061b,7183.708524,2,2,5,0,c3
sw061b001_7071,5,0.8975,0.2699,0.2710917,0.1815083,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7186.7002,1,sw061b,7186.7002,2,2,5,0,c3
sw061b001_7071,5,0.8028039,0.2333639,0.2393917,0.1696501,0.1603982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7188.5592,2,sw061b,7188.5592,2,2,5,0,c3
sw061b001_7071,5,0.9174917,0.2919667,0.3068417,0.1690416,0.1496417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7189.7358,1,sw061b,7189.7358,2,2,5,0,c3
sw061b001_7071,5,0.9704917,0.3310167,0.3019916,0.1702834,0.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7192.8012,1,sw061b,7192.8012,3,2,5,0,c4
sw061b001_7071,5,0.8913898,0.316541,0.2707911,0.1344664,0.1695913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7194.9355,5,sw061b,7194.9355,2,2,5,0,c3
sw061b001_7071,5,1.0154607,0.3388085,0.3224205,0.1645678,0.1896592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7195.9616,1,sw061b,7195.9616,3,2,5,0,c4
sw061b001_7071,5,0.9518487,0.3365586,0.2900183,0.1500779,0.1751939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7199.3253,6,sw061b,7199.3253,3,2,5,0,c4
sw061b001_7071,5,1.1311156,0.3865339,0.360034,0.1755164,0.2090313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7199.4665,1,sw061b,7199.4665,4,2,5,0,c5
sw061b001_7071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7200.504,7,sw061b,7200.504,0,17,1,0,r1
sw061b001_7071,5,1.1443636,0.4036969,0.362787,0.1992374,0.1786423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7203.226,1,sw061b,7203.226,4,2,5,0,c5
sw061b001_7071,5,0.8323133,0.3514209,0.2428804,0.1148187,0.1231933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7206.4988,9,sw061b,7206.4988,2,2,5,0,c3
sw061b001_7071,5,1.2213475,0.429905,0.3857,0.2202443,0.1854982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7206.9125,1,sw061b,7206.9125,4,2,5,0,c5
sw061b001_7071,7,1.2376598,0.4279319,0.4161394,0.0276478,0.1689589,0.012343,0.1846388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7210.8277,1,sw061b,7210.8277,4,7,7,1,H5
sw061b001_7223,5,1.4088964,0.4868477,0.41756,0.2574351,0.2470536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7224.7895,2,sw061b,7224.7895,4,2,5,0,c5
sw061b001_7223,5,1.2470963,0.4964796,0.3745494,0.1853673,0.1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7224.8166,1,sw061b,7224.8166,4,2,5,0,c5
sw061b001_7223,5,1.3076887,0.4841251,0.4005526,0.2169031,0.2061079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7228.6652,2,sw061b,7228.6652,4,2,5,0,c5
sw061b001_7223,5,1.2423655,0.4786322,0.4278,0.1349917,0.2009416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7229.1663,1,sw061b,7229.1663,4,2,5,0,c5
sw061b001_7223,5,1.3964785,0.5222602,0.4595376,0.228214,0.1864667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7232.3415,2,sw061b,7232.3415,4,2,5,0,c5
sw061b001_7223,5,1.2840083,0.45885,0.451175,0.1514417,0.2225416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7233.1986,1,sw061b,7233.1986,4,2,5,0,c5
sw061b001_7223,5,1.3249786,0.482747,0.4455529,0.1992734,0.1974053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7235.8734,2,sw061b,7235.8734,4,2,5,0,c5
sw061b001_7223,5,1.2476267,0.4847517,0.4145667,0.1688083,0.1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7237.0338,1,sw061b,7237.0338,4,2,5,0,c5
sw061b001_7223,5,1.2422698,0.4988538,0.4023012,0.1581118,0.183003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7239.5201,2,sw061b,7239.5201,4,2,5,0,c5
sw061b001_7223,5,1.2354917,0.491875,0.3889917,0.18225,0.172375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7242.9962,2,sw061b,7242.9962,4,2,5,0,c5
sw061b001_7223,6,1.0595333,0.2363583,0.2865167,0.1853083,0.1232916,0.2280584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7247.1479,2,sw061b,7247.1479,3,10,6,1,K4
sw061b001_7223,5,1.075875,0.39595,0.3288917,0.15215,0.1988833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7250.468,2,sw061b,7250.468,3,2,5,0,c4
sw061b001_7223,6,1.3402916,0.4030083,0.30915,0.1337167,0.1350166,0.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7253.8147,2,sw061b,7253.8147,4,10,6,1,K5
sw061b001_7223,5,1.064225,0.4076834,0.3397833,0.1662083,0.15055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7257.7969,2,sw061b,7257.7969,3,2,5,0,c4
sw061b001_7223,5,1.056125,0.4083833,0.3096667,0.1650583,0.1730167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7262.6495,2,sw061b,7262.6495,3,2,5,0,c4
sw061b001_7223,5,1.1002083,0.349475,0.3749083,0.1974167,0.1784083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7266.2952,2,sw061b,7266.2952,4,2,5,0,c5
sw061b001_7223,5,1.20455,0.4436583,0.431425,0.1715167,0.15795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7267.2366,1,sw061b,7267.2366,4,2,5,0,c5
sw061b001_7223,5,1.3499,0.5027916,0.4205167,0.2093083,0.2172834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7275.666,1,sw061b,7275.666,4,2,5,0,c5
sw061b001_7223,5,1.4196084,0.505625,0.4840917,0.2263833,0.2035084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7279.4436,1,sw061b,7279.4436,4,2,5,0,c5
sw061b001_7223,5,1.1511118,0.4657081,0.3584932,0.1546092,0.1723013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7282.2033,2,sw061b,7282.2033,4,2,5,0,c5
sw061b001_7223,5,1.3377519,0.4867686,0.464025,0.1891416,0.1978167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7283.4755,1,sw061b,7283.4755,4,2,5,0,c5
sw061b001_7223,5,1.0969452,0.4605305,0.3343683,0.1384719,0.1635745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7286.164,2,sw061b,7286.164,4,2,5,0,c5
sw061b001_7223,6,0.9990958,0.4365875,0.2318,0.109275,0.105075,0.1163583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7289.7994,1,sw061b,7289.7994,3,16,6,1,Q4
sw061b001_7223,5,1.272275,0.4414,0.400625,0.2088,0.22145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7298.4426,2,sw061b,7298.4426,4,2,5,0,c5
sw061b001_7223,7,1.3998083,0.4465333,0.3729417,0.1413583,0.1174833,0.1377167,0.183775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7309.6296,2,sw061b,7309.6296,4,7,7,0,h5
sw061b001_7223,8,1.6578432,0.5167666,0.394471,0.1302155,0.1108456,0.1323794,0.1506599,0.2225052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7313.8182,1,sw061b,7313.8182,4,9,8,1,J5
sw061b001_7223,11,1.4949399,0.4406938,0.2360386,0.1051989,0.0846308,0.072861,0.0865725,0.089247,0.0923603,0.1079947,0.1793423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7314.352,2,sw061b,7314.352,4,17,11,0,r5
sw061b001_7223,7,1.4578167,0.4979667,0.3814167,0.12655,0.117575,0.1450833,0.189225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7319.2284,1,sw061b,7319.2284,4,7,7,0,h5
sw061b001_7223,6,1.0473167,0.41475,0.2696583,0.12305,0.106025,0.1338334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7321.8779,2,sw061b,7321.8779,3,16,6,0,q4
sw061b001_7223,9,1.709325,0.4764083,0.4285917,0.1537083,0.092375,0.1202278,0.1083722,0.1460833,0.1835584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7325.9475,1,sw061b,7325.9475,4,6,9,0,g5
sw061b001_7223,5,1.0443597,0.374318,0.3198426,0.1900611,0.160138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7326.8474,2,sw061b,7326.8474,3,2,5,0,c4
sw061b002_7968,5,0.559075,0.121625,0.14845,0.1356,0.1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7969.5021,2,sw061b,7969.5021,1,4,5,0,e2
sw061b002_7968,5,0.868,0.2788083,0.2693083,0.1698,0.1500834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7976.8361,2,sw061b,7976.8361,2,2,5,0,c3
sw061b002_7968,5,0.870725,0.2755083,0.2663417,0.1674667,0.1614083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7980.9239,2,sw061b,7980.9239,2,2,5,0,c3
sw061b002_7968,5,0.9771083,0.2990583,0.2985667,0.1924,0.1870833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7987.5383,2,sw061b,7987.5383,3,2,5,0,c4
